ID,Title,IsDairyFree,Ready_In_Minutes,Source_URL,cleaned_instructions,total_steps,cleaned_ingredients,total_ingredients,equipment_detected,equipment_complexity,zscore_steps,zscore_ingredients,zscore_equipment,zscore_ready_in_minutes,complexity_score,ingredients_wo_measure,cluster_id,cuisine,recipe_text,complexity_normalized
1095836,Romanian Pea and Chicken Stew,TRUE,45,https://www.foodista.com/recipe/F7P5NNGP/romanian-pea-and-chicken-stew,"heat oil pot chop onion finely cook translucent , add tomato paste stir 1 minute , add frozen peas pot, pour enough chicken broth barely cover peas bring boil cook 10 minutes meantime, chop chicken breasts small cubes , add pan cook everything another 5 10 minutes, chicken tender dont overcook chicken , mix cornstarch tablespoons cold water obtain paste make little place middle pan pushing peas away much possible pour cornstarch paste thin stream whisking time small whisk stir everything well let bubble 1 minute adjust taste salt pepper maybe sugar , add finely chopped dill , serve mashed potatoes ",24,"1.0 tablespoons vegetable oil, 1.0 large onion, 1.0 tablespoon tomato paste, 1.0 kg peas, 600.0 ml chicken broth, 450.0 g chicken breast, 2.0 tablespoons cornstarch, 1.0 bunch dill, 4.0 servings salt pepper, 1.0 teaspoon sugar",10,"['pan', 'pot', 'whisk']",3,1.078600176,-0.226716631,0.957709977,-0.147310458,0.658678691,"["" vegetable oil"", "" onion"", "" tomato paste"", ""kg peas"", "" chicken broth"", "" chicken breast"", "" cornstarch"", ""bunch dill"", ""  "", "" sugar""]",4,European Comfort Foods,"Romanian Pea and Chicken Stew 1.0 tablespoons vegetable oil, 1.0 large onion, 1.0 tablespoon tomato paste, 1.0 kg peas, 600.0 ml chicken broth, 450.0 g chicken breast, 2.0 tablespoons cornstarch, 1.0 bunch dill, 4.0 servings salt pepper, 1.0 teaspoon sugar",4
638649,Chinese Chicken Salad With Creamy Soy Dressing,FALSE,30,https://www.foodista.com/recipe/BPHS2ZXF/chinese-chicken-salad-with-creamy-soy-dressing,"whisk mayonnaise, soy sauce ginger together large bowl blended. add chicken, snow peas, peppers, carrots green onion toss mix coat. serve torn spinach leaves.",3,"0.25 cup bell pepper, 0.25 cup carrot, 0.25 cup mayonnaise, 1.0 teaspoon ginger root, 2.0 green onions, 0.5 tablespoon soy sauce, 3.0 cups chicken breast, 0.5 cup snow peas, 2.0 cups torn spinach leaves",9,['whisk'],1,-0.942314955,-0.471853988,-0.595575892,-0.388744545,-0.688844002,"["" bell "", "" carrot"", "" mayonnaise"", "" ginger root"", ""green onions"", "" soy sauce"", "" chicken breast"", "" snow peas"", "" torn spinach leaves""]",0,Asian,"Chinese Chicken Salad With Creamy Soy Dressing 0.25 cup bell pepper, 0.25 cup carrot, 0.25 cup mayonnaise, 1.0 teaspoon ginger root, 2.0 green onions, 0.5 tablespoon soy sauce, 3.0 cups chicken breast, 0.5 cup snow peas, 2.0 cups torn spinach leaves",1
664975,Wasabi & Honey Glazed-Salmon,TRUE,20,https://www.foodista.com/recipe/LFLJWRX8/wasabi-honey-glazed-salmon,"small saucepan mediumhigh heat, stir together mirin, vinegar, soy sauce, honey, ginger wasabi taste. add wasabi incrementally, tasting go.bring boil. reduce heat medium cook, stirring occasionally, glaze thickens slightly, 510 minutes. remove heat.preheat oven 425f.lightly coat ovenproof skillet olive oil heat mediumhigh.season salmon little kosher salt amp fresh cracked pepper.when oil hot begins shimmer, add salmon, skin side up.sear, without moving around 34 minutes. turn salmon over, skin side down. brush glaze onto salmon place skillet salmon oven 4 minutes.spoon remainder sauce salmon serve hot.",13,"1.0 teaspoon ginger root, 2.0 tablespoons honey, 1.0 tablespoon soy sauce, 3.0 tablespoons mirin, 1.0 tablespoon rice vinegar, 12.0 ounces salmon fillets, 4.0 teaspoons wasabi paste",7,"['oven', 'saucepan', 'skillet']",3,0.020025583,-0.962128702,0.957709977,-0.549700604,0.047927426,"["" ginger root"", "" honey"", "" soy sauce"", "" mirin"", "" rice vinegar"", "" salmon fillets"", "" wasabi paste""]",0,Asian,"Wasabi & Honey Glazed-Salmon 1.0 teaspoon ginger root, 2.0 tablespoons honey, 1.0 tablespoon soy sauce, 3.0 tablespoons mirin, 1.0 tablespoon rice vinegar, 12.0 ounces salmon fillets, 4.0 teaspoons wasabi paste",3
1095751,Fresh Tomato Risotto with Grilled Green Vegetables,TRUE,60,https://www.foodista.com/recipe/BDP4N4KC/fresh-tomato-risotto-with-grilled-greens,"heat vegetable stock saucepan keep simmer. blend 4 tomatoes blender purified, add vegetable stock. heat large, deep skillet 1 tbsp olive oil medium heat add onion saute 23 minutes translucent. add garlic saute 1 minute. add rice pan stir onion garlic, cook 1 minute rice coated. add wine stir cooking wine completely absorbed.begin add stock tomato mixture rice dish, stirring time making sure ladle absorbed adding next. keep going stock used up, take 3545 minutes.dice two tomatoes add end warm through.grill green vegetables wrapped foil using small veggies cooked still bite. serve immediately risotto.",11,"0.5 onion, 1.0 clove garlic, 0.25 cup wine, 4.0 cups vegetable stock, 1.0 cup risotto rice, 6.0 tomatoes, 2.0 cups broccoli, 1.0 zucchini, 1.0 cup peas",9,"['pan', 'blender', 'grill', 'saucepan', 'skillet']",5,-0.172442524,-0.471853988,2.510995845,0.094123629,0.599363309,"[""onion"", ""clove garlic"", "" wine"", "" vegetable stock"", "" risotto rice"", ""tomatoes"", "" broccoli"", ""zucchini"", "" peas""]",4,European Comfort Foods,"Fresh Tomato Risotto with Grilled Green Vegetables 0.5 onion, 1.0 clove garlic, 0.25 cup wine, 4.0 cups vegetable stock, 1.0 cup risotto rice, 6.0 tomatoes, 2.0 cups broccoli, 1.0 zucchini, 1.0 cup peas",4
657981,Raw Kale Salad,TRUE,45,https://www.foodista.com/recipe/4TWGVMRK/raw-kale-salad,"wash dry kale leaves, finely cut leaves place large bowl. small bowl, combine lemon juice, coconut aminos, maple syrup, sesame oil, escallion, garlic, sea salt, ginger. add mixture kale leaves massage wilted, add avocado massage creamy sauce. add rest ingredients, garnish sesame seeds serve.",4,"1.0 bunch kale, 2.0 tbsp lemon juice, 2.0 tbsp soy sauce, 1.0 tbsp maple syrup, 1.0 tsp sesame oil, 2.0 cloves garlic, 1.0 tsp sea salt, 2.0 tsp ginger, 1.0 avocado, 0.5 bell pepper, 0.5 bell pepper, 0.5 onion, 0.5 cherry tomatoes, 6.0 servings sesame seeds garnish, 1.0 escallion, 1.0 escallion",16,[],0,-0.846080902,1.244107512,-1.372218826,-0.147310458,-0.516007552,"[""bunch kale"", "" lemon juice"", "" soy sauce"", "" maple syrup"", "" sesame oil"", ""cloves garlic"", "" sea "", "" ginger"", ""avocado"", ""bell "", ""bell "", ""onion"", ""cherry tomatoes"", "" sesame seeds garnish"", ""escallion"", ""escallion""]",0,Asian,"Raw Kale Salad 1.0 bunch kale, 2.0 tbsp lemon juice, 2.0 tbsp soy sauce, 1.0 tbsp maple syrup, 1.0 tsp sesame oil, 2.0 cloves garlic, 1.0 tsp sea salt, 2.0 tsp ginger, 1.0 avocado, 0.5 bell pepper, 0.5 bell pepper, 0.5 onion, 0.5 cherry tomatoes, 6.0 servings sesame seeds garnish, 1.0 escallion, 1.0 escallion",2
687915,Roasted Cauliflower Steaks Parmigiana,FALSE,45,https://fullbellysisters.blogspot.com/2015/11/roasted-cauliflower-steak-parmigiana.html,"preheat oven 400 degrees cover large baking sheet parchment paper , combine olive oil, garlic, red pepper flakes, salt pepper small bowl ,remove tough outer leaves cauliflower discard leave core intact trim stem cauliflower stand without wobbling using sharp, large knife, cut cauliflower center, dividing cauliflower half carefully cut 34inchthick slices youll two steaks half , arrange prepared baking sheet single layer reserve extra florets cauliflower rice, cauliflower popcorn, buffalo cauliflower bites tell love cauliflower , roast 20 minutes, carefully turn used spatula large spoon support steaks flipped ,brush olive oil mixture roast additional 15 minutes steaks golden caramelized ,top cauliflower steak three four tablespoons sauce two slices mozzarella cheese return oven five 10 minutes, cheese melted ,then turn broiler allow cheese brown slightly, two five minutes keep eye mozzarella doesnt burn,serve favorite pasta, cooked tossed rest roasted garlic ragu sauce ",37,"1.0 large head cauliflower, 0.25 cup extra virgin olive oil, 2.0 cloves garlic, 1.0 cup ragu roasted garlic sauce, 8.0 oz mozzarella, 1.0 pinch pepper flakes, 2.0 pinches couple salt pepper, 1.0 serving parsley",8,"['oven', 'baking sheet', 'broiler']",3,2.329642877,-0.716991345,0.957709977,-0.147310458,1.061040829,"["" head cauliflower"", ""  virgin olive oil"", ""cloves garlic"", "" ragu roasted garlic sauce"", "" mozzarella"", ""  flakes"", ""pinches couple  "", ""serving parsley""]",2,Italian/Mediterranean,"Roasted Cauliflower Steaks Parmigiana 1.0 large head cauliflower, 0.25 cup extra virgin olive oil, 2.0 cloves garlic, 1.0 cup ragu roasted garlic sauce, 8.0 oz mozzarella, 1.0 pinch pepper flakes, 2.0 pinches couple salt pepper, 1.0 serving parsley",5
716097,Vegetable Coconut Sambar,TRUE,45,https://www.foodandspice.com/2014/11/vegetable-coconut-sambar.html,"make paste, heat oil frying pan medium heat. hot, add fenugreek seeds, cayenne peppers, asafetida, cumin seeds, coriander seeds chana dal. stir fry minutes seeds darkened shades. remove heat transfer mixture food processor blender along coconut 14 cup water. blend paste, adding bit water necessary. set aside.in medium saucepan, combine toor dal 2 12 cups water. bring boil, cover, reduce heat mediumlow, simmer gently 1 hour dal soft. stir occasionally. drain.meanwhile, soak tamarind pulp 1 12 cups hot water 30 minutes. strain tamarind liquid bowl, squeezing much liquid pulp possible. discard pulp set liquid aside. heat coconut oil large saucepan medium heat. hot, add mustard seeds, cumin seeds, fenugreek seeds, chili curry leaves. stir 30 60 seconds mustard seeds turn grey begin splutter pop. add shallot stir another 2 minutes. add vegetables, tamarind juice salt taste. cover simmer 10 minutes vegetables tender. stir cooked toor dal paste simmer another 5 minutes. add 14 12 cup water sambar dry. stir fresh cilantro use garnish.",22,"0.5 teaspoon asafetida, 1.0 teaspoon brown mustard seeds, 4.0 cayenne, 2.0 tablespoons chana dal, 2.0 tablespoons coconut oil, 3.0 tablespoons coriander seeds, 1.0 teaspoon cumin seeds, 1.0 teaspoon cumin seeds, 1.0 small handful curry leaves, 1.0 drumstick, 1.0 small eggplant, 0.5 teaspoon fenugreek seeds, 0.5 teaspoon fenugreek seeds, 1.0 handful fresh cilantro, 1.0 small potato, 2.0 red bell peppers, 1.0 red chili, 4.0 servings sea salt, 2.0 teaspoons sesame oil, 3.0 shallots, 0.25 cup tamarind pulp, 0.6666667 cup toor dal, 0.5 teaspoon turmeric, 5.0 tablespoons unsweetened shredded coconut, 0.25 cup water, 1.5 cups water, 2.5 cups water",27,"['pan', 'blender', 'food processor', 'saucepan', 'frying pan']",5,0.886132068,3.940618441,2.510995845,-0.147310458,1.881144223,"["" asafetida"", "" brown mustard seeds"", ""cayenne"", "" chana dal"", "" coconut oil"", "" coriander seeds"", "" cumin seeds"", "" cumin seeds"", ""  curry leaves"", ""drumstick"", "" eggplant"", "" fenugreek seeds"", "" fenugreek seeds"", "" fresh cilantro"", "" potato"", ""red bell peppers"", ""red chili"", "" sea "", "" sesame oil"", ""shallots"", "" tamarind pulp"", "" toor dal"", "" turmeric"", "" unsweetened shredded coconut"", "" "", "" "", "" ""]",0,Asian,"Vegetable Coconut Sambar 0.5 teaspoon asafetida, 1.0 teaspoon brown mustard seeds, 4.0 cayenne, 2.0 tablespoons chana dal, 2.0 tablespoons coconut oil, 3.0 tablespoons coriander seeds, 1.0 teaspoon cumin seeds, 1.0 teaspoon cumin seeds, 1.0 small handful curry leaves, 1.0 drumstick, 1.0 small eggplant, 0.5 teaspoon fenugreek seeds, 0.5 teaspoon fenugreek seeds, 1.0 handful fresh cilantro, 1.0 small potato, 2.0 red bell peppers, 1.0 red chili, 4.0 servings sea salt, 2.0 teaspoons sesame oil, 3.0 shallots, 0.25 cup tamarind pulp, 0.6666667 cup toor dal, 0.5 teaspoon turmeric, 5.0 tablespoons unsweetened shredded coconut, 0.25 cup water, 1.5 cups water, 2.5 cups water",7
1697543,Ground Pork Ramen,TRUE,20,https://maplewoodroad.com/ground-pork-ramen/,"youu2019re chopping veggies collecting ingredients, cook ramen noodles without using seasoning packet.u00a0before drain them, scoop half cup water set aside. liquid become part sauce. drain noodles rinse cold water, theyu2019ll stop cooking. cooked ramen springy spongy. heat tablespoon vegetable oil high heat sautu00e9 pan brown ground pork. use wooden spoon break apart clumps. dou00a0notu00a0season meat salt pepper. cook pork itu2019s browned even let cook itu2019s crisp, preference. 8 minutes, pork nicely browned removed pan. add another tablespoon vegetable oil pan sautu00e9 celery andor vegetable youu2019re using two minutes. add garlic another 30 seconds. add reserved pasta water pan stir three tablespoons oyster soy sauce each. use wooden spoon scrape burnt pork bits best stuff bottom pan. add pork back pan add noodles. finally, add heat like hot sauce, chili paste, sriracha, hot pepper flakes, etc, mix everything well. sprinkle chopped cilantro, garnish lime wedges, serve. love squeeze lime juice everything. gives dish light, refreshing touch mingles nicely spiciness umami flavor provided oyster soy sauces.",19,"9.0 oz ramen, 2.0 tbsp vegetable oil, 1.0 lb ground pork, 4.0 stalks celery, 1.0 tbsp garlic, 3.0 tbsp oyster sauce, 3.0 tbsp soy sauce, 4.0 servings chili paste, 1.0 c cilantro, 4.0 servings lime wedges",10,['pan'],1,0.597429907,-0.226716631,-0.595575892,-0.549700604,-0.040014191,"["" ramen"", "" vegetable oil"", "" ground pork"", ""stalks celery"", "" garlic"", "" oyster sauce"", "" soy sauce"", "" chili paste"", ""c cilantro"", "" lime wedges""]",0,Asian,"Ground Pork Ramen 9.0 oz ramen, 2.0 tbsp vegetable oil, 1.0 lb ground pork, 4.0 stalks celery, 1.0 tbsp garlic, 3.0 tbsp oyster sauce, 3.0 tbsp soy sauce, 4.0 servings chili paste, 1.0 c cilantro, 4.0 servings lime wedges",3
1096040,Massaged Kale Salad with Pine Nuts & Dried Cranberries,FALSE,15,https://www.foodista.com/recipe/HMJJ8BBC/massaged-kale-salad-with-pine-nuts-dried-cranberries,"remove stems kale tear pieces. place prepared kale large bowl, rinse drain. add olive oil pinch salt massage kale hands 5 minutes. step help reduce bitter flavor kale. set aside.clean hands. make vinaigrette adding dijon mustard, lemon juice, oregano leaves, salt, red pepper flakes, maple syrup garlic blender. blend smooth, slowly add extra virgin olive oil, continue blending well combined. add pine nuts dried cranberries large bowl kale. pour vinaigrette toss ingredients together. transfer kale salad large serving bowl small bowls individual servings.use vegetable peeler, shave parmesan cheese top season freshly ground black pepper. serve",12,"1.0 bunch curly kale, 1.0 bunch lacinato kale, 6.0 servings olive oil, 6.0 servings salt, 0.33333334 cup pine nuts, 0.33333334 cup cranberries, 0.25 cup parmesan cheese, 6.0 servings pepper, 2.0 tablespoons dijon mustard, 0.25 cup lemon juice, 3.0 tablespoons oregano leaves, 0.5 teaspoon kosher salt, 0.5 teaspoon pepper flakes, 1.0 tablespoon maple syrup, 3.0 cloves garlic, 0.33333334 cup extra virgin olive oil",16,['blender'],1,-0.07620847,1.244107512,-0.595575892,-0.630178633,-0.023352517,"[""bunch curly kale"", ""bunch lacinato kale"", "" olive oil"", "" "", "" pine nuts"", "" cranberries"", "" parmesan cheese"", "" "", "" dijon mustard"", "" lemon juice"", "" oregano leaves"", "" kosher "", ""  flakes"", "" maple syrup"", ""cloves garlic"", ""  virgin olive oil""]",2,Italian/Mediterranean,"Massaged Kale Salad with Pine Nuts & Dried Cranberries 1.0 bunch curly kale, 1.0 bunch lacinato kale, 6.0 servings olive oil, 6.0 servings salt, 0.33333334 cup pine nuts, 0.33333334 cup cranberries, 0.25 cup parmesan cheese, 6.0 servings pepper, 2.0 tablespoons dijon mustard, 0.25 cup lemon juice, 3.0 tablespoons oregano leaves, 0.5 teaspoon kosher salt, 0.5 teaspoon pepper flakes, 1.0 tablespoon maple syrup, 3.0 cloves garlic, 0.33333334 cup extra virgin olive oil",3
1646941,Mexican Quinoa Bowl,TRUE,45,https://pickfreshfoods.com/mexican-quinoa-bowl/,"large sauce pan heat 1 teaspoon olive oil medium heat. sautu00e9 quinoa, onion, garlic garlic fragrant. slowly add broth stir. add cumin, salt, pepper. stir 2 tablespoons tomato sauce. bring low boil, cover reduce heat low. simmer 15 minutes. add black beans sauce pan, gently stir combine. cover let stand 5 minutes. serve diced avocado pico de gallo.",10,"0.5 cup quinoa, 1.0 tsp olive oil, 1.0 garlic clove, 0.25 cup onion, 1.0 cup reduced sodium chicken broth, 0.5 tsp ground cumin, 0.25 tsp kosher salt, 0.25 tsp ground pepper, 2.0 tbsp tomato sauce, 15.0 oz reduced sodium black beans, 1.0 large avocado, 0.5 cup tomatoes, 1.0 small jalapeño, 0.5 cup cilantro, 0.5 juice lime",15,['pan'],1,-0.268676578,0.998970155,-0.595575892,-0.147310458,-0.101080414,"["" quinoa"", "" olive oil"", ""garlic clove"", "" onion"", "" reduced sodium chicken broth"", "" ground cumin"", "" kosher "", "" ground "", "" tomato sauce"", "" reduced sodium black beans"", "" avocado"", "" tomatoes"", "" jalape\ufo"", "" cilantro"", ""juice lime""]",1,Tex-Mex and Southwestern,"Mexican Quinoa Bowl 0.5 cup quinoa, 1.0 tsp olive oil, 1.0 garlic clove, 0.25 cup onion, 1.0 cup reduced sodium chicken broth, 0.5 tsp ground cumin, 0.25 tsp kosher salt, 0.25 tsp ground pepper, 2.0 tbsp tomato sauce, 15.0 oz reduced sodium black beans, 1.0 large avocado, 0.5 cup tomatoes, 1.0 small jalapeño, 0.5 cup cilantro, 0.5 juice lime",3
634710,Beef Teriyaki Stir Fry,TRUE,45,https://www.foodista.com/recipe/WCTVNX24/beef-teriyaki-stir-fry,"whisk ingredients together small bowl refrigerate least 30 minutes. heat oil large frying pan medium heat. add beef saut 34 minutes brown sides. remove pan set aside. add vegetables saut 5 minutes more, beginning soften.stir teriyaki sauce allow mixture come simmer. add beef drippings accumulated plate. cook 5 minutes, stirring occasionally.in small bowl, combine cornstarch 2 tsp cold water dissolve. stir pan beef vegetables. allow mixture simmer thicken 2 minutes. toss evenly coat vegetables beef teriyaki sauce. serve.",13,"2.0 cups broccoli florets, 1.0 tablespoon brown sugar, 1.0 tablespoon cornstarch, 1.0 teaspoon sesame oil, 0.5 pound flank steak, 1.0 teaspoon garlic, 1.0 tablespoon ginger, 1.0 cup mushrooms, 6.0 teaspoons oil, 1.0 cup bell pepper, 2.0 tablespoons scallions, 2.0 teaspoons sesame seeds, 0.25 cup soy sauce",13,"['pan', 'frying pan', 'whisk']",3,0.020025583,0.508695441,0.957709977,-0.147310458,0.382331269,"["" broccoli florets"", "" brown sugar"", "" cornstarch"", "" sesame oil"", "" flank steak"", "" garlic"", "" ginger"", "" mushrooms"", "" oil"", "" bell "", "" scallions"", "" sesame seeds"", "" soy sauce""]",0,Asian,"Beef Teriyaki Stir Fry 2.0 cups broccoli florets, 1.0 tablespoon brown sugar, 1.0 tablespoon cornstarch, 1.0 teaspoon sesame oil, 0.5 pound flank steak, 1.0 teaspoon garlic, 1.0 tablespoon ginger, 1.0 cup mushrooms, 6.0 teaspoons oil, 1.0 cup bell pepper, 2.0 tablespoons scallions, 2.0 teaspoons sesame seeds, 0.25 cup soy sauce",4
1096277,Kale Chips with Parmesan Cheese and Garlic,FALSE,30,https://www.foodista.com/recipe/M3SFPSBZ/kale-chips-with-parmesan-cheese-and-garlic,"heat oven 325 degrees.line baking sheet parchment paper silpat easy cleanup.chop leaves kale mediumsized pieces.wash dry thoroughly, place large bowl mixing.in small bowl, whisk parmesan cheese, kosher salt, black pepper, garlic.in another small bowl, mix lemon juice olive oil. drizzle lemon juice olive oil mixture kale large bowl.use tongs help coat pieces.then sprinkle parmesan cheese mixture, use tongs help coat pieces mixture. bake oven 1215 minutes.you want pieces brown crispy, burnt.i sometimes remove pieces become desired crispness let less crispy ones stay oven longer.",12,"1.0 bunch curly kale, 0.33333334 cup parmesan cheese, 0.25 teaspoon kosher salt, 0.125 teaspoon pepper, 3.0 cloves garlic, 2.0 teaspoons lemon juice, 1.0 tablespoon olive oil",7,"['oven', 'baking sheet', 'whisk']",3,-0.07620847,-0.962128702,0.957709977,-0.388744545,0.02552941,"[""bunch curly kale"", "" parmesan cheese"", "" kosher "", "" "", ""cloves garlic"", "" lemon juice"", "" olive oil""]",5,Italian/Mediterranean,"Kale Chips with Parmesan Cheese and Garlic 1.0 bunch curly kale, 0.33333334 cup parmesan cheese, 0.25 teaspoon kosher salt, 0.125 teaspoon pepper, 3.0 cloves garlic, 2.0 teaspoons lemon juice, 1.0 tablespoon olive oil",3
634342,Barley salad with vegetables,TRUE,45,https://www.foodista.com/recipe/WJG6SHB5/barley-salad-with-vegetables,simply wash vegetables cut small chunks.in large pan cook extra virgin olive oil tender.season salt like grounded pepper.cook barley salted boiling water 10 mins. let cool cold water toss vegetables.a perfect summer dish lots veggie. enjoy meal hot cold prefer,6,"1.0 aubergine, 1.0 courgette, 1.0 serving extra virgin olive oil, 1.0 onion, 1.0 bell pepper, 1.0 cup salt",6,['pan'],1,-0.653612794,-1.207266059,-0.595575892,-0.147310458,-0.696302143,"[""aubergine"", ""courgette"", ""serving  virgin olive oil"", ""onion"", ""bell "", "" ""]",2,Italian/Mediterranean,"Barley salad with vegetables 1.0 aubergine, 1.0 courgette, 1.0 serving extra virgin olive oil, 1.0 onion, 1.0 bell pepper, 1.0 cup salt",1
635834,Braised Lamb Chops,TRUE,45,https://www.foodista.com/recipe/3B7VVYSJ/braised-lamb-chops,"season lamb chops mint, mustard pepper. flour brown heavy skillet. combine last 4 ingredients. pour skillet. bring boiling. place covered casserole. bake 325 degrees 1 12 hours.",7,"4.0 shoulder lamb chops, 1.0 teaspoon mint leaves, 0.5 teaspoon mustard, 4.0 servings bell pepper, 1.0 cup pineapple juice, 3.0 tablespoons soy sauce, 3.0 tablespoons vinegar, 0.25 cup water",8,['skillet'],1,-0.55737874,-0.716991345,-0.595575892,-0.147310458,-0.559753578,"[""shoulder lamb chops"", "" mint leaves"", "" mustard"", "" bell "", "" pineapple juice"", "" soy sauce"", "" vinegar"", "" ""]",0,Asian,"Braised Lamb Chops 4.0 shoulder lamb chops, 1.0 teaspoon mint leaves, 0.5 teaspoon mustard, 4.0 servings bell pepper, 1.0 cup pineapple juice, 3.0 tablespoons soy sauce, 3.0 tablespoons vinegar, 0.25 cup water",2
645479,Green Monster Ice Pops,TRUE,180,https://www.foodista.com/recipe/3584LCSQ/green-monster-ice-pops,"place ingredients blender mix well.taste smoothie. find sweet enough, add 1 2 tablespoons maple syrup honey smoothie blend. pour smoothie ice pop molds. insert wooden popsicle stick mold, leaving quarter stick mold. place molds freezer 23 hours let freeze serving.",6,"1.5 cup almond milk, 1.0 avocado, 2.0 cups baby spinach, 1.0 banana, 1.0 tablespoon honey, 1.0 cup mango",6,['blender'],1,-0.653612794,-1.207266059,-0.595575892,2.025596328,-0.479011464,"["" almond milk"", ""avocado"", "" baby spinach"", ""banana"", "" honey"", "" mango""]",6,Indian and Global Fusion,"Green Monster Ice Pops 1.5 cup almond milk, 1.0 avocado, 2.0 cups baby spinach, 1.0 banana, 1.0 tablespoon honey, 1.0 cup mango",2
650014,Light Cream Of Broccoli Soup With Cheddar Cheese,FALSE,45,https://www.foodista.com/recipe/MHVG57WR/light-cream-of-broccoli-soup-with-cheddar-cheese,"combine ingredients except cheddar cheese, buttermilk parsley large dutch oven, simmer medium heat 1 hour vegetables tender.using immersion blender, blender, puree soup creamy. use blender, sure puree batches care keep soup exploding blender. add cheese buttermilk blend well.top parsley sprinkle cheddar cheese.",5,"1.0 package broccoli slaw, 1.0 clove garlic, 1.0 tablespoon lemon juice, 1.0 cup buttermilk, 1.0 cup cheddar cheese, 1.0 quart chicken broth, 1.0 small onion, 4.0 tablespoons parsley, 1.0 cup spinach, 1.0 tablespoon thyme, 1.0 cup water, 2.0 large yukon gold potatoes",12,"['oven', 'blender', 'dutch oven']",3,-0.749846848,0.263558083,0.957709977,-0.147310458,0.025354825,"[""package broccoli slaw"", ""clove garlic"", "" lemon juice"", "" buttermilk"", "" cheddar cheese"", ""quart chicken broth"", "" onion"", "" parsley"", "" spinach"", "" thyme"", "" "", "" yukon gold potatoes""]",4,European Comfort Foods,"Light Cream Of Broccoli Soup With Cheddar Cheese 1.0 package broccoli slaw, 1.0 clove garlic, 1.0 tablespoon lemon juice, 1.0 cup buttermilk, 1.0 cup cheddar cheese, 1.0 quart chicken broth, 1.0 small onion, 4.0 tablespoons parsley, 1.0 cup spinach, 1.0 tablespoon thyme, 1.0 cup water, 2.0 large yukon gold potatoes",3
647563,How Sweet It Is Sweet Potato Lasagne,FALSE,45,https://www.foodista.com/recipe/LYPLYH8P/how-sweet-it-is-sweet-potato-lasagne,"slice sweet potato 14 inch thick slices boil semicooked 10 min rub slices dry curry powder olive oil 1cup mixture set aside let marinate least 10 min slice eggplants 14 inch thick slices rub olive oil 1 cupdried basilsalt pepper mix set aside let marinate least 15 min , pour canola vegetable cooking oil pan , saute spinach mushrooms 35 min, add jalapenos salt pepper taste turn heat add heavy cream 12 mexican cheeses mixture creamy, watery start layering lasagne order sweet potatoes, spinachmushroom, mix, eggplants, marinara sauce, sweet potatoes, spinachmushrom, mix, eggplants, finally sprinkle remaining monterey jackcheddar cheese blend top , bake 350375 3545 min, depending oven works youll know ready pass fork easily layers devour passion",28,"12.0 baby portabella mushrooms, 3.0 tablespoons curry powder, 2.0 tablespoons basil leaves, 1.0 eggplants, 10.0 ounces spinach, 0.5 cup heavy cream, 12.0 ounces montery jack & cheddar cheese mix, 2.0 jalapenos, 3.0 cups marinara sauce, 6.0 servings salt & pepper, 4.0 sweet potatoes, 1.0 tablespoon vegetable cooking oil",12,"['oven', 'pan']",2,1.463536392,0.263558083,0.181067042,-0.147310458,0.67771524,"[""baby portabella mushrooms"", "" curry powder"", "" basil leaves"", ""eggplants"", "" spinach"", "" heavy cream"", "" montery jack & cheddar cheese mix"", ""jalapenos"", "" marinara sauce"", ""  & "", ""sweet potatoes"", "" vegetable cooking oil""]",4,European Comfort Foods,"How Sweet It Is Sweet Potato Lasagne 12.0 baby portabella mushrooms, 3.0 tablespoons curry powder, 2.0 tablespoons basil leaves, 1.0 eggplants, 10.0 ounces spinach, 0.5 cup heavy cream, 12.0 ounces montery jack & cheddar cheese mix, 2.0 jalapenos, 3.0 cups marinara sauce, 6.0 servings salt & pepper, 4.0 sweet potatoes, 1.0 tablespoon vegetable cooking oil",5
648238,Italian Sausage and Vegetable Soup,TRUE,45,https://www.foodista.com/recipe/68Z6J73Y/italian-sausage-and-vegetable-soup,"heat oil large pot medium heat add sausages, without casings. mix sausage broken small pieces cook sausages browned almost cooked through. add carrots, onions, bay leaf, italian seasoning, red pepper flakes salt pepper. cook 56 minutes longer, onions start soften. add chicken stock diced tomatoes. bring stock simmer. stock simmer, reduce heat low simmer top vegetables tender, 10 minutes longer. turn heat add cannellini beans spinach stir spinach wilts.",8,"1.0 tablespoon olive oil, 4.0 spicy sausages, 1.0 onion, 3.0 carrots, 1.0 bay leaf, 2.0 teaspoons seasoning, 0.25 teaspoon pepper flakes, 6.0 servings salt pepper, 32.0 ounces chicken stock, 14.0 ounces canned tomatoes, 1.0 cannellini beans, 1.0 bag spinach",12,['pot'],1,-0.461144686,0.263558083,-0.595575892,-0.147310458,-0.325150071,"["" olive oil"", ""spicy sausages"", ""onion"", ""carrots"", ""bay leaf"", "" seasoning"", ""  flakes"", ""  "", "" chicken stock"", "" canned tomatoes"", ""cannellini beans"", ""bag spinach""]",4,European Comfort Foods,"Italian Sausage and Vegetable Soup 1.0 tablespoon olive oil, 4.0 spicy sausages, 1.0 onion, 3.0 carrots, 1.0 bay leaf, 2.0 teaspoons seasoning, 0.25 teaspoon pepper flakes, 6.0 servings salt pepper, 32.0 ounces chicken stock, 14.0 ounces canned tomatoes, 1.0 cannellini beans, 1.0 bag spinach",2
